ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
108.91.91.hbc,2017-06-30,00:00:12,0.0,1559807.0,0001209191-17-042394,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1683913.0,0001179110-17-009794,.txt,200.0,11002.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1683913.0,0001179110-17-009794,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1683263.0,0001179110-17-009795,.txt,200.0,22180.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1683263.0,0001179110-17-009795,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1451629.0,0001140361-17-026706,.txt,200.0,5485.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1451629.0,0001140361-17-026706,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1663427.0,0001179110-17-009796,.txt,200.0,6596.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1663427.0,0001179110-17-009796,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1633940.0,0001571049-17-006367,.txt,200.0,5512.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1633940.0,0001571049-17-006367,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1357784.0,0001571049-17-006368,.txt,200.0,5508.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1357784.0,0001571049-17-006368,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1627545.0,0001571049-17-006369,.txt,200.0,5501.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1627545.0,0001571049-17-006369,.txt,301.0,676.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1673734.0,0001179110-17-009797,.txt,200.0,10878.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1673734.0,0001179110-17-009797,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:12,0.0,1707145.0,0001571049-17-006371,.txt,200.0,5470.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,63754.0,0001314598-06-000088,xslF345X02/edgar.xml,200.0,3972.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,811589.0,0001131030-06-000045,xslF345X02/doc.xml,200.0,3522.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,725363.0,0001236215-06-000008,xslF345X02/primary_doc.xml,200.0,3557.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,38777.0,0000038777-06-000547,-index.htm,200.0,2816.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,352915.0,0001181431-06-053399,rrd130176.xml,200.0,1669.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,746598.0,0001345100-06-000323,edgar.xml,200.0,1699.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,732712.0,0001233402-06-000210,edgar.xml,200.0,1668.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,874977.0,0000874977-06-000036,edgar.xml,200.0,2071.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,38777.0,0000038777-06-000545,tat739.xml,200.0,2268.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,811589.0,0001131030-06-000045,-index.htm,200.0,2818.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,784977.0,0000000000-06-044164,filename1.pdf,200.0,19242.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,63754.0,0001314598-06-000088,-index.htm,200.0,2824.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:12,0.0,59558.0,0000950159-06-000999,lincoln8k7-18.htm,200.0,3197.0,0.0,0.0,0.0,10.0,0.0,
111.93.214.fdh,2017-06-30,00:00:12,0.0,36506.0,0000950123-10-075601,k49526exv99.htm,200.0,14787.0,0.0,0.0,0.0,9.0,0.0,
115.111.60.idd,2017-06-30,00:00:12,0.0,1336047.0,0001336047-17-000052,-index.htm,200.0,11230.0,1.0,0.0,0.0,10.0,0.0,
115.111.60.idd,2017-06-30,00:00:12,0.0,1598696.0,0001144204-17-017335,-index.htm,200.0,12059.0,1.0,0.0,0.0,10.0,0.0,
116.226.185.ceb,2017-06-30,00:00:12,0.0,858446.0,0001191638-08-001613,-index.htm,200.0,6616.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:12,0.0,1053092.0,0000950103-17-006266,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:12,0.0,1053092.0,0000950103-17-006276,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:12,0.0,1053092.0,0000950103-17-006276,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:12,0.0,859163.0,0000859163-17-000040,-index.htm,206.0,2776.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:12,0.0,859163.0,0000859163-17-000040,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:12,0.0,354707.0,0001104659-17-041801,-index.htm,206.0,2841.0,1.0,0.0,0.0,10.0,0.0,
128.138.64.cej,2017-06-30,00:00:12,0.0,7084.0,0000007084-06-000401,.txt,200.0,5663231.0,0.0,0.0,0.0,10.0,0.0,
128.199.163.fgg,2017-06-30,00:00:12,0.0,1586704.0,0001127602-17-022430,-index.htm,200.0,2793.0,1.0,0.0,0.0,10.0,0.0,
128.199.163.fgg,2017-06-30,00:00:12,0.0,1586704.0,0001127602-17-022430,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:12,0.0,935493.0,0001144204-03-004564,pcom_ex10-1.txt,200.0,102000.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:12,0.0,935493.0,0001144204-03-001391,doc11.txt,200.0,81777.0,0.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661915.0,0001193805-17-001215,-index.htm,301.0,676.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661914.0,0001193805-17-001215,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661913.0,0001193805-17-001215,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661271.0,0001628280-17-006793,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661915.0,0001193805-17-001215,-index.htm,200.0,18797.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661914.0,0001193805-17-001215,-index.htm,200.0,18797.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661255.0,0001628280-17-006803,-index.htm,200.0,7715.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661255.0,0001628280-17-006803,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661271.0,0001628280-17-006793,-index.htm,200.0,7720.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:12,0.0,1661913.0,0001193805-17-001215,-index.htm,200.0,18797.0,1.0,0.0,0.0,10.0,0.0,
138.197.211.bff,2017-06-30,00:00:12,0.0,1314102.0,0000899243-17-017515,xslF345/doc4.xml,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
138.197.211.bff,2017-06-30,00:00:12,0.0,1314102.0,0000899243-17-017515,xslF345/doc4.xml,200.0,3904.0,0.0,0.0,0.0,10.0,0.0,
139.199.159.caf,2017-06-30,00:00:12,0.0,1598655.0,0000728889-17-000205,-index.htm,200.0,2815.0,1.0,0.0,0.0,1.0,0.0,
149.56.12.jbf,2017-06-30,00:00:12,0.0,912728.0,0000912728-17-000050,-index.htm,200.0,2795.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:12,0.0,912728.0,0000912728-17-000050,-index.htm,301.0,653.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:12,0.0,912728.0,0000912728-17-000052,-index.htm,200.0,3421.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:12,0.0,1040799.0,0001040799-17-000015,-index.htm,200.0,2761.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:12,0.0,1040799.0,0001040799-17-000015,-index.htm,301.0,655.0,1.0,0.0,0.0,10.0,0.0,
157.55.39.eih,2017-06-30,00:00:12,0.0,1604028.0,0001193125-16-521609,.txt,301.0,283.0,0.0,0.0,1.0,10.0,0.0,
158.132.91.haf,2017-06-30,00:00:12,0.0,1530711.0,0001225208-16-030248,.txt,200.0,2526.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-30,00:00:12,0.0,1530711.0,0001225208-16-030248,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-30,00:00:12,0.0,1531850.0,0001216337-16-000064,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1673734.0,0001179110-17-009797,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1451629.0,0001140361-17-026707,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1624830.0,0001571049-17-006372,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1673734.0,0001179110-17-009797,-index.htm,200.0,8088.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1707145.0,0001571049-17-006371,-index.htm,200.0,7611.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1707145.0,0001571049-17-006371,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1451629.0,0001140361-17-026707,-index.htm,200.0,7537.0,1.0,0.0,0.0,10.0,0.0,
162.243.71.fcf,2017-06-30,00:00:12,0.0,1624830.0,0001571049-17-006372,-index.htm,200.0,7645.0,1.0,0.0,0.0,10.0,0.0,
162.249.57.hhg,2017-06-30,00:00:12,0.0,1034592.0,0001437749-14-014112,.txt,200.0,5167.0,0.0,0.0,0.0,10.0,0.0,
162.249.57.hhg,2017-06-30,00:00:12,0.0,1034592.0,0001437749-14-014111,.txt,200.0,5198.0,0.0,0.0,0.0,10.0,0.0,
162.249.57.hhg,2017-06-30,00:00:12,0.0,1034592.0,0001437749-14-014110,.txt,200.0,5075.0,0.0,0.0,0.0,10.0,0.0,
162.249.57.hhg,2017-06-30,00:00:12,0.0,1034592.0,0001437749-14-014109,.txt,200.0,5071.0,0.0,0.0,0.0,10.0,0.0,
162.249.57.hhg,2017-06-30,00:00:12,0.0,1034592.0,0001437749-14-014108,.txt,200.0,5246.0,0.0,0.0,0.0,10.0,0.0,
163.117.2.gai,2017-06-30,00:00:12,0.0,1095445.0,0001051170-00-000030,.txt,200.0,9128.0,0.0,0.0,0.0,10.0,0.0,
163.117.2.gai,2017-06-30,00:00:12,0.0,1095444.0,0000914121-04-000540,.txt,200.0,29649.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1034072.0,0000903423-01-000074,.txt,200.0,13984.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1267902.0,0001209191-04-012195,.txt,200.0,8498.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1202102.0,0001140361-07-002982,.txt,200.0,28592.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1034072.0,0000912057-01-000884,.txt,200.0,12862.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1202102.0,0001140361-07-003426,.txt,200.0,21902.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1034072.0,0001047469-01-000183,.txt,200.0,12997.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1267902.0,0001047469-04-005558,.txt,200.0,579408.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1202102.0,0001140361-07-004090,.txt,200.0,30264.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1034072.0,0000912057-01-504864,.txt,200.0,77676.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1267902.0,0001179110-04-006265,.txt,200.0,8035.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1034072.0,0000912057-01-005729,.txt,200.0,47592.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:12,0.0,1267902.0,0001179110-04-006147,.txt,200.0,7868.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:12,0.0,352960.0,0001047469-05-007042,.txt,200.0,630063.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:12,0.0,945617.0,0001086380-02-000040,.txt,200.0,12530.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:12,0.0,352960.0,0001047469-05-007388,.txt,200.0,629977.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,825202.0,0001185838-03-000001,.txt,200.0,8200.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,1283909.0,0001116679-06-000018,.txt,200.0,5620.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,825202.0,0001185838-03-000002,.txt,200.0,6903.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,896245.0,0000893220-00-000287,.txt,200.0,4734.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,825202.0,0001185838-03-000003,.txt,200.0,6901.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,896245.0,0000950137-00-000644,.txt,200.0,25992.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,894329.0,0000950137-00-001535,.txt,200.0,16466.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,1207468.0,0001181431-06-019196,.txt,200.0,6464.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,1081821.0,0000950159-06-000229,.txt,200.0,15589.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:12,0.0,1006387.0,0000709364-03-000009,.txt,200.0,5041.0,0.0,0.0,0.0,10.0,0.0,
165.156.40.fha,2017-06-30,00:00:12,0.0,12208.0,0001628280-17-006843,sc13d_axclassax6292017.htm,200.0,8109.0,0.0,0.0,0.0,9.0,0.0,
173.254.28.geh,2017-06-30,00:00:12,0.0,1699705.0,0001670254-17-000030,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
173.254.28.geh,2017-06-30,00:00:12,0.0,1699705.0,0001670254-17-000028,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
173.254.28.geh,2017-06-30,00:00:12,0.0,1699705.0,0001670254-17-000028,-index.htm,200.0,8644.0,1.0,0.0,0.0,10.0,0.0,
173.254.28.geh,2017-06-30,00:00:12,0.0,1699705.0,0001670254-17-000030,-index.htm,200.0,8667.0,1.0,0.0,0.0,10.0,0.0,
177.66.196.jfc,2017-06-30,00:00:12,0.0,1502976.0,0001144204-12-061627,.txt,200.0,19867.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.hbf,2017-06-30,00:00:12,0.0,911177.0,0001179110-17-009768,xslF345X01/edgar.xml,301.0,666.0,0.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:12,0.0,1391094.0,0001225208-12-009263,xslF345X03/doc4.xml,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:12,0.0,1124198.0,0001209191-14-002049,xslF345X03/doc4.xml,200.0,16988.0,0.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:12,0.0,1391611.0,0001225208-12-012054,xslF345X03/doc4.xml,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:12,0.0,1391093.0,0001225208-12-009688,xslF345X03/doc4a.xml,301.0,676.0,0.0,0.0,0.0,10.0,0.0,
188.163.72.idh,2017-06-30,00:00:12,0.0,1028584.0,0000950135-06-001952,-index.htm,200.0,2952.0,1.0,0.0,0.0,1.0,0.0,
188.163.72.idh,2017-06-30,00:00:12,0.0,1028637.0,0000950172-98-000646,.txt,200.0,78390.0,0.0,0.0,0.0,9.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1166402.0,0001144204-16-101814,-index.htm,200.0,2707.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1667074.0,0001606587-16-000609,.txt,301.0,672.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000015,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000013,-index.htm,200.0,2729.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1166402.0,0001144204-16-101814,.txt,301.0,673.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000013,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000013,.txt,200.0,3010.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1667074.0,0001606587-16-000609,-index.htm,200.0,2724.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000013,.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1141911.0,0001141911-16-000015,-index.htm,200.0,2731.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1166402.0,0001144204-16-101814,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1166402.0,0001144204-16-101814,.txt,200.0,7203.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-30,00:00:12,0.0,1667074.0,0001606587-16-000609,.txt,200.0,7166.0,0.0,0.0,0.0,10.0,0.0,
206.155.72.bij,2017-06-30,00:00:12,0.0,912833.0,0001144204-17-034998,-index.htm,503.0,6103.0,1.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:12,0.0,912833.0,0001144204-17-034998,-index.htm,503.0,0.0,1.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:12,0.0,912833.0,0001144204-17-034998,-index.htm,301.0,683.0,1.0,0.0,0.0,9.0,0.0,
207.241.231.iah,2017-06-30,00:00:12,0.0,1025707.0,0001226674-06-000004,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:12,0.0,1073429.0,0001073429-14-000020,a123113-10k1.htm,200.0,166048.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:12,0.0,1073429.0,0001073429-14-000020,.txt,200.0,1937204.0,0.0,0.0,0.0,10.0,0.0,
213.105.134.fjf,2017-06-30,00:00:12,0.0,1137774.0,0001137774-09-000076,pfin.txt,200.0,355352.0,0.0,0.0,0.0,10.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,200245.0,0000950103-17-006234,.txt,200.0,67760.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,1651716.0,0001004878-17-000150,.txt,200.0,75974.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,81443.0,0000798737-17-000010,.txt,200.0,7177.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,1600823.0,0001056404-17-002869,.txt,200.0,54032.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,831001.0,0000950103-17-006234,.txt,301.0,670.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,200245.0,0000950103-17-006234,.txt,301.0,671.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,1651716.0,0001004878-17-000150,.txt,301.0,671.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,81443.0,0000798737-17-000010,.txt,301.0,668.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:12,0.0,1600823.0,0001056404-17-002869,.txt,301.0,674.0,0.0,0.0,0.0,7.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,16918.0,0000016918-17-000038,-index.htm,301.0,674.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1424182.0,0001193125-17-218347,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1498232.0,0001214659-17-004230,-index.htm,301.0,686.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1601617.0,0001056404-17-002893,-index.htm,200.0,2672.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1182737.0,0001078782-17-000940,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1182737.0,0001078782-17-000940,-index.htm,200.0,3406.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1631406.0,0001056404-17-002894,-index.htm,200.0,2702.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1655591.0,0001056404-17-002896,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1601617.0,0001056404-17-002893,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1424182.0,0001193125-17-218347,-index.htm,200.0,2850.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1655591.0,0001056404-17-002896,-index.htm,200.0,2706.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,1631406.0,0001056404-17-002894,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:12,0.0,16918.0,0000016918-17-000038,-index.htm,200.0,3328.0,1.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,1561781.0,0001079974-15-000732,nexs-20150930_cal.xml,301.0,678.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,1374567.0,0001017386-16-000354,luvu-20151231_cal.xml,301.0,679.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,70145.0,0000070145-12-000015,xslF345X03/edgar.xml,200.0,18042.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,55067.0,0001193125-12-341159,d390729dex322.htm,200.0,4274.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,1408356.0,0001193125-12-480916,d229977ds1a.htm,0.0,2810880.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,1383571.0,0001383571-15-000018,exhibit95.htm,301.0,658.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,1415813.0,0001415812-10-000005,r10q-033110ar.htm,200.0,417030.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:12,0.0,718924.0,0001437749-16-025407,span-20160102.xsd,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:12,0.0,828944.0,0001171000-17-000037,-index.htm,200.0,7619.0,1.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:12,0.0,828944.0,0001171000-17-000037,.txt,200.0,5166.0,0.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:12,0.0,1710306.0,0001171000-17-000037,-index.htm,200.0,7619.0,1.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:12,0.0,828944.0,0001171000-17-000037,-index.htm,301.0,674.0,1.0,0.0,0.0,10.0,0.0,
23.101.153.efc,2017-06-30,00:00:12,0.0,1511967.0,0001104659-13-024898,a12-29657_110k.htm,200.0,135488.0,0.0,0.0,0.0,10.0,0.0,
31.221.13.jad,2017-06-30,00:00:12,0.0,1584809.0,9999999997-17-002598,.txt,200.0,1441.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:12,0.0,1357671.0,0001213900-17-007013,xslF345X03/f4062817taffin_jerrickmedia.x,301.0,711.0,0.0,0.0,0.0,10.0,0.0,
