120.26.129.fhc,2017-06-30 00:00:20,2017-06-30 00:00:20,1,4
121.40.66.bch,2017-06-30 00:00:20,2017-06-30 00:00:20,1,2
144.203.129.hji,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
148.251.42.eib,2017-06-30 00:00:20,2017-06-30 00:00:20,1,2
185.25.32.fgi,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
192.159.160.aag,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
24.87.212.def,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
38.125.122.jde,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
66.249.66.ghe,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
66.37.253.bgd,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.afh,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.bgg,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.caa,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.gge,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.gig,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.211.jag,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.249.aag,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.249.caa,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.249.cga,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
69.191.249.gig,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
73.137.105.cjj,2017-06-30 00:00:20,2017-06-30 00:00:20,1,1
68.180.230.ede,2017-06-30 00:00:00,2017-06-30 00:00:21,22,47
52.90.157.idh,2017-06-30 00:00:09,2017-06-30 00:00:21,13,33
168.62.16.bfb,2017-06-30 00:00:15,2017-06-30 00:00:21,7,32
192.223.243.gjc,2017-06-30 00:00:18,2017-06-30 00:00:21,4,4
75.105.72.fib,2017-06-30 00:00:19,2017-06-30 00:00:21,3,2
185.46.212.iei,2017-06-30 00:00:20,2017-06-30 00:00:21,2,2
121.40.65.ebc,2017-06-30 00:00:21,2017-06-30 00:00:21,1,2
139.199.159.caf,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
164.106.2.ccg,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
17.133.6.eff,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
180.76.15.bji,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
180.76.15.hjh,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
180.76.15.jde,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
198.186.138.ggf,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
216.244.66.bbi,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
71.204.145.cih,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
84.201.133.fhf,2017-06-30 00:00:21,2017-06-30 00:00:21,1,1
52.26.111.bji,2017-06-30 00:00:14,2017-06-30 00:00:22,9,56
108.54.237.aji,2017-06-30 00:00:20,2017-06-30 00:00:22,3,3
121.40.66.aie,2017-06-30 00:00:20,2017-06-30 00:00:22,3,4
121.40.94.bcj,2017-06-30 00:00:20,2017-06-30 00:00:22,3,4
69.191.249.bdh,2017-06-30 00:00:20,2017-06-30 00:00:22,3,2
101.81.133.jja,2017-06-30 00:00:21,2017-06-30 00:00:22,2,2
107.22.225.dea,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
123.126.113.jgj,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
17.142.142.beh,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
173.255.218.jbd,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
180.76.15.ehg,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
180.76.15.jcd,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
35.165.139.chj,2017-06-30 00:00:22,2017-06-30 00:00:22,1,3
62.65.39.jcf,2017-06-30 00:00:22,2017-06-30 00:00:22,1,2
69.191.249.bcf,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
69.191.249.bgg,2017-06-30 00:00:22,2017-06-30 00:00:22,1,1
168.62.16.bfb,2017-06-30 00:07:46,2017-06-30 00:07:55,10,26
121.40.94.bcj,2017-06-30 00:07:52,2017-06-30 00:07:55,4,6
68.251.204.fdi,2017-06-30 00:07:53,2017-06-30 00:07:55,3,4
101.80.234.fdi,2017-06-30 00:07:54,2017-06-30 00:07:55,2,2
78.47.238.agj,2017-06-30 00:07:54,2017-06-30 00:07:55,2,2
103.254.237.fjb,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
106.120.173.jie,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
106.38.241.jbh,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
121.40.66.gjj,2017-06-30 00:07:55,2017-06-30 00:07:55,1,2
144.203.129.hji,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
165.225.32.fbd,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
180.76.15.iji,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
34.227.25.eef,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
46.229.168.geh,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
54.86.78.jic,2017-06-30 00:07:55,2017-06-30 00:07:55,1,2
71.204.145.cih,2017-06-30 00:07:55,2017-06-30 00:07:55,1,1
35.161.75.beg,2017-06-30 00:00:04,2017-06-30 00:00:23,20,25
165.156.40.fdh,2017-06-30 00:00:14,2017-06-30 00:00:23,10,6
121.40.158.hec,2017-06-30 00:00:21,2017-06-30 00:00:23,3,4
23.101.153.efc,2017-06-30 00:00:21,2017-06-30 00:00:23,3,3
107.178.195.aag,2017-06-30 00:00:22,2017-06-30 00:00:23,2,9
107.178.195.bjg,2017-06-30 00:00:22,2017-06-30 00:00:23,2,6
107.178.195.chj,2017-06-30 00:00:22,2017-06-30 00:00:23,2,10
107.178.195.djc,2017-06-30 00:00:22,2017-06-30 00:00:23,2,3
107.178.195.gge,2017-06-30 00:00:22,2017-06-30 00:00:23,2,15
193.205.19.jde,2017-06-30 00:00:22,2017-06-30 00:00:23,2,40
69.191.249.fhc,2017-06-30 00:00:22,2017-06-30 00:00:23,2,2
69.191.249.jag,2017-06-30 00:00:22,2017-06-30 00:00:23,2,2
107.178.195.eff,2017-06-30 00:00:23,2017-06-30 00:00:23,1,5
121.40.66.gjj,2017-06-30 00:00:23,2017-06-30 00:00:23,1,2
17.133.3.beh,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
17.133.7.hbf,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
180.76.15.aba,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
180.76.15.bch,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
180.76.15.haa,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
199.67.131.bgd,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
45.55.8.bdh,2017-06-30 00:00:23,2017-06-30 00:00:23,1,2
46.229.168.fjc,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
50.90.122.ach,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
66.185.161.bic,2017-06-30 00:00:23,2017-06-30 00:00:23,1,1
49.77.227.dfh,2017-06-30 00:00:05,2017-06-30 00:00:24,20,58
69.191.249.ghe,2017-06-30 00:00:22,2017-06-30 00:00:24,3,2
114.222.130.aej,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
139.199.159.caf,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
144.203.129.hji,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
180.76.15.aea,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
180.76.15.eij,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
209.170.214.gai,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
216.244.66.bbi,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
69.191.249.caa,2017-06-30 00:00:24,2017-06-30 00:00:24,1,1
50.116.50.fdf,2017-06-30 00:00:19,2017-06-30 00:00:25,7,11
121.40.162.ebc,2017-06-30 00:00:20,2017-06-30 00:00:25,6,8
54.175.208.fdh,2017-06-30 00:00:21,2017-06-30 00:00:25,5,7
120.26.129.hec,2017-06-30 00:00:22,2017-06-30 00:00:25,4,6
107.142.44.fca,2017-06-30 00:00:23,2017-06-30 00:00:25,3,2
165.156.40.fha,2017-06-30 00:00:24,2017-06-30 00:00:25,2,2
69.191.249.eaj,2017-06-30 00:00:24,2017-06-30 00:00:25,2,2
106.38.241.jhi,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
121.40.85.fbb,2017-06-30 00:00:25,2017-06-30 00:00:25,1,2
173.255.218.jbd,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
180.76.15.jbf,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
185.25.32.fgi,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
70.90.69.aag,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
73.207.216.haa,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
84.201.133.fhf,2017-06-30 00:00:25,2017-06-30 00:00:25,1,1
177.66.196.jfc,2017-06-30 00:07:31,2017-06-30 00:07:56,26,25
66.249.66.jag,2017-06-30 00:07:45,2017-06-30 00:07:56,12,15
107.22.225.dea,2017-06-30 00:07:48,2017-06-30 00:07:56,9,6
69.191.249.cga,2017-06-30 00:07:51,2017-06-30 00:07:56,6,4
120.26.124.hbc,2017-06-30 00:07:56,2017-06-30 00:07:56,1,2
120.26.129.fhc,2017-06-30 00:07:56,2017-06-30 00:07:56,1,2
139.199.159.caf,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
180.76.15.hec,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
209.237.237.hjf,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
31.221.13.jad,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
37.210.65.bgj,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
38.105.172.jdd,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
40.77.167.jde,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
54.210.89.dif,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
54.236.1.haa,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
62.65.39.jcf,2017-06-30 00:07:56,2017-06-30 00:07:56,1,2
66.249.66.dfh,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
69.191.249.bcf,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
69.191.249.bdh,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
69.191.249.jag,2017-06-30 00:07:56,2017-06-30 00:07:56,1,1
35.161.75.beg,2017-06-30 00:07:50,2017-06-30 00:07:57,8,16
66.249.66.aaa,2017-06-30 00:07:50,2017-06-30 00:07:57,8,6
64.124.25.jig,2017-06-30 00:07:51,2017-06-30 00:07:57,7,18
116.226.185.ceb,2017-06-30 00:07:56,2017-06-30 00:07:57,2,2
17.142.142.beh,2017-06-30 00:07:56,2017-06-30 00:07:57,2,2
107.21.18.jad,2017-06-30 00:07:57,2017-06-30 00:07:57,1,2
121.40.161.haf,2017-06-30 00:07:57,2017-06-30 00:07:57,1,6
121.40.66.aie,2017-06-30 00:07:57,2017-06-30 00:07:57,1,2
129.196.226.bgd,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
180.76.15.gjc,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
180.76.15.icd,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
184.151.231.bjh,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
198.186.138.ggf,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
206.180.165.jcd,2017-06-30 00:07:57,2017-06-30 00:07:57,1,2
216.244.66.bbi,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
218.30.103.eef,2017-06-30 00:07:57,2017-06-30 00:07:57,1,1
52.7.237.jic,2017-06-30 00:07:57,2017-06-30 00:07:57,1,2
